jerseyNumber,job,jobId,title,season,person_mlbam,person_name,team_mlbam,team_name
,Coach,COAC,Coach,1955,113340,Bill Dickey,147,New York Yankees
,Coach,COAC,Coach,1955,116177,Ralph Houk,147,New York Yankees
,Coach,COAC,Coach,1955,123513,Jim Turner,147,New York Yankees
,Manager,MNGR,Manager,1955,113664,Leo Durocher,137,New York Giants
,Manager,MNGR,Manager,1955,115167,Charlie Grimm,144,Milwaukee Braves
,Coach,COAC,Coach,1955,116893,Bob Keely,144,Milwaukee Braves
,Manager,MNGR,Manager,1955,121150,Paul Richards,110,Baltimore Orioles
,Pitching Coach,COAP,Pitching Coach,1955,111412,Harry Brecheen,110,Baltimore Orioles
,Third Base Coach,COA3,Third Base Coach,1955,115515,Lum Harris,110,Baltimore Orioles
,Manager,MNGR,Manager,1955,115534,Bucky Harris,116,Detroit Tigers
,Hitting/Third Base Coach,COHT,Hitting/Third Base Coach,1955,115983,Billy Hitchcock,116,Detroit Tigers
,Coach,COAC,Coach,1955,492696,Jack Tighe,116,Detroit Tigers
,Manager,MNGR,Manager,1955,117914,Al Lopez,114,Cleveland Indians
,Coach,COAC,Coach,1955,112911,Tony Cuccinello,114,Cleveland Indians
,Coach,COAC,Coach,1955,115451,Mel Harder,114,Cleveland Indians
,Coach,COAC,Coach,1955,117313,Red Kress,114,Cleveland Indians
,Coach,COAC,Coach,1955,650055,Bill Lobe,114,Cleveland Indians
,Manager,MNGR,Manager,1955,123167,Birdie Tebbetts,113,Cincinnati Redlegs
,Coach,COAC,Coach,1955,113685,Jimmy Dykes,113,Cincinnati Redlegs
,Coach,COAC,Coach,1955,114089,Tom Ferrick,113,Cincinnati Redlegs
,Manager,MNGR,Manager,1955,118286,Marty Marion,145,Chicago White Sox
,Coach,COAC,Coach,1955,110927,Ray Berres,145,Chicago White Sox
,Coach,COAC,Coach,1955,115264,Don Gutteridge,145,Chicago White Sox
,Coach,COAC,Coach,1955,119611,George Myatt,145,Chicago White Sox
,Coach,COAC,Coach,1955,124250,Del Wilber,145,Chicago White Sox
,Manager,MNGR,Manager,1955,115283,Stan Hack,112,Chicago Cubs
,Pitching Coach,COAP,Pitching Coach,1955,117689,Dutch Leonard,112,Chicago Cubs
,Coach,COAC,Coach,1955,111051,Ray Blades,112,Chicago Cubs
,Manager,MNGR,Manager,1955,110193,Walter Alston,119,Brooklyn Dodgers
,Pitching Coach,COAP,Pitching Coach,1955,110770,Joe Becker,119,Brooklyn Dodgers
,Coach,COAC,Coach,1955,115809,Billy Herman,119,Brooklyn Dodgers
,Coach,COAC,Coach,1955,120602,Jake Pitler,119,Brooklyn Dodgers
,Manager,MNGR,Manager,1955,115911,Pinky Higgins,111,Boston Red Sox
,Hitting Coach,COAT,Hitting Coach,1955,121865,Paul Schreiber,111,Boston Red Sox
,Pitching Coach,COAP,Pitching Coach,1955,114092,Dave Ferriss,111,Boston Red Sox
,First Base Coach,COA1,First Base Coach,1955,110468,Del Baker,111,Boston Red Sox
,Third Base Coach,COA3,Third Base Coach,1955,111750,Jack Burns,111,Boston Red Sox
,Coach,COAC,Coach,1955,120133,Mickey Owen,111,Boston Red Sox
,Manager,MNGR,Manager,1954,115534,Bucky Harris,142,Washington Senators
,Coach,COAC,Coach,1954,650041,Joe Fitzgerald,142,Washington Senators
,Coach,COAC,Coach,1954,115650,Joe Haynes,142,Washington Senators
,Manager,MNGR,Manager,1954,122666,Eddie Stanky,138,St. Louis Cardinals
,Coach,COAC,Coach,1954,650048,Lou Kahn,138,St. Louis Cardinals
,Coach,COAC,Coach,1954,120694,Bill Posedel,138,St. Louis Cardinals
,Coach,COAC,Coach,1954,121189,Johnny Riddle,138,St. Louis Cardinals
,Coach,COAC,Coach,1954,123820,Dixie Walker,138,St. Louis Cardinals
,Manager,MNGR,Manager,1954,115416,Fred Haney,134,Pittsburgh Pirates
,Bullpen Coach,COAU,Bullpen Coach,1954,119656,Sam Narron,134,Pittsburgh Pirates
,Coach,COAC,Coach,1954,650042,John Fitzpatrick,134,Pittsburgh Pirates
,Manager,MNGR,Manager,1954,119320,Terry Moore,143,Philadelphia Phillies
,Coach,COAC,Coach,1954,110857,Benny Bengough,143,Philadelphia Phillies
,Coach,COAC,Coach,1954,650059,Maje McDonnell,143,Philadelphia Phillies
,Manager,MNGR,Manager,1954,116744,Eddie Joost,133,Philadelphia Athletics
,Manager,MNGR,Manager,1954,122737,Casey Stengel,147,New York Yankees
,Coach,COAC,Coach,1954,112861,Frankie Crosetti,147,New York Yankees
,Coach,COAC,Coach,1954,113340,Bill Dickey,147,New York Yankees
,Coach,COAC,Coach,1954,116177,Ralph Houk,147,New York Yankees
,Coach,COAC,Coach,1954,123513,Jim Turner,147,New York Yankees
,Manager,MNGR,Manager,1954,113664,Leo Durocher,137,New York Giants
,Coach,COAC,Coach,1954,114203,Freddie Fitzsimmons,137,New York Giants
,Coach,COAC,Coach,1954,114387,Herman Franks,137,New York Giants
,Coach,COAC,Coach,1954,116491,Larry Jansen,137,New York Giants
,Coach,COAC,Coach,1954,122116,Frank Shellenback,137,New York Giants
,Manager,MNGR,Manager,1954,115167,Charlie Grimm,144,Milwaukee Braves
,Coach,COAC,Coach,1954,112645,Johnny Cooney,144,Milwaukee Braves
,Coach,COAC,Coach,1954,116893,Bob Keely,144,Milwaukee Braves
,Manager,MNGR,Manager,1954,116367,Fred Hutchinson,116,Detroit Tigers
,First Base Coach,COA1,First Base Coach,1954,121507,Schoolboy Rowe,116,Detroit Tigers
,Manager,MNGR,Manager,1954,123167,Birdie Tebbetts,113,Cincinnati Redlegs
,Coach,COAC,Coach,1954,110639,Dick Bartell,113,Cincinnati Redlegs
,Coach,COAC,Coach,1954,114089,Tom Ferrick,113,Cincinnati Redlegs
,Manager,MNGR,Manager,1954,118286,Marty Marion,145,Chicago White Sox
,Coach,COAC,Coach,1954,110927,Ray Berres,145,Chicago White Sox
,Manager,MNGR,Manager,1954,115283,Stan Hack,112,Chicago Cubs
,Pitching Coach,COAP,Pitching Coach,1954,117689,Dutch Leonard,112,Chicago Cubs
,Coach,COAC,Coach,1954,111051,Ray Blades,112,Chicago Cubs
,Coach,COAC,Coach,1954,121785,Bob Scheffing,112,Chicago Cubs
,Manager,MNGR,Manager,1954,110193,Walter Alston,119,Brooklyn Dodgers
,Coach,COAC,Coach,1954,115809,Billy Herman,119,Brooklyn Dodgers
,Coach,COAC,Coach,1954,120602,Jake Pitler,119,Brooklyn Dodgers
,Manager,MNGR,Manager,1954,111272,Lou Boudreau,111,Boston Red Sox
,Hitting Coach,COAT,Hitting Coach,1954,121865,Paul Schreiber,111,Boston Red Sox
,First Base Coach,COA1,First Base Coach,1954,110468,Del Baker,111,Boston Red Sox
,Manager,MNGR,Manager,1954,113685,Jimmy Dykes,110,Baltimore Orioles
,Pitching Coach,COAP,Pitching Coach,1954,111412,Harry Brecheen,110,Baltimore Orioles
,Manager,MNGR,Manager,1954,117914,Al Lopez,114,Cleveland Indians
,Coach,COAC,Coach,1954,112911,Tony Cuccinello,114,Cleveland Indians
,Coach,COAC,Coach,1954,115451,Mel Harder,114,Cleveland Indians
,Coach,COAC,Coach,1954,117313,Red Kress,114,Cleveland Indians
,Coach,COAC,Coach,1954,650055,Bill Lobe,114,Cleveland Indians
,Manager,MNGR,Manager,1953,113664,Leo Durocher,137,New York Giants
,Coach,COAC,Coach,1953,114203,Freddie Fitzsimmons,137,New York Giants
,Coach,COAC,Coach,1953,114387,Herman Franks,137,New York Giants
,Coach,COAC,Coach,1953,122116,Frank Shellenback,137,New York Giants
,Manager,MNGR,Manager,1953,122666,Eddie Stanky,138,St. Louis Cardinals
,Coach,COAC,Coach,1953,121189,Johnny Riddle,138,St. Louis Cardinals
,Coach,COAC,Coach,1953,121600,Mike Ryba,138,St. Louis Cardinals
,Coach,COAC,Coach,1953,123820,Dixie Walker,138,St. Louis Cardinals
,Manager,MNGR,Manager,1953,118286,Marty Marion,110,St. Louis Browns
,Manager,MNGR,Manager,1953,115416,Fred Haney,134,Pittsburgh Pirates
,Bullpen Coach,COAU,Bullpen Coach,1953,119656,Sam Narron,134,Pittsburgh Pirates
,Coach,COAC,Coach,1953,650042,John Fitzpatrick,134,Pittsburgh Pirates
,Coach,COAC,Coach,1953,122933,Clyde Sukeforth,134,Pittsburgh Pirates
,Manager,MNGR,Manager,1953,120031,Steve O'Neill,143,Philadelphia Phillies
,Coach,COAC,Coach,1953,110857,Benny Bengough,143,Philadelphia Phillies
,Coach,COAC,Coach,1953,118491,Eddie Mayo,143,Philadelphia Phillies
,Coach,COAC,Coach,1953,650059,Maje McDonnell,143,Philadelphia Phillies
,Coach,COAC,Coach,1953,120423,Cy Perkins,143,Philadelphia Phillies
,Manager,MNGR,Manager,1953,113685,Jimmy Dykes,133,Philadelphia Athletics
,Coach,COAC,Coach,1953,110850,Chief Bender,133,Philadelphia Athletics
,Coach,COAC,Coach,1953,119438,Wally Moses,133,Philadelphia Athletics
,Manager,MNGR,Manager,1953,122737,Casey Stengel,147,New York Yankees
,Coach,COAC,Coach,1953,112861,Frankie Crosetti,147,New York Yankees
,Coach,COAC,Coach,1953,113340,Bill Dickey,147,New York Yankees
,Coach,COAC,Coach,1953,116177,Ralph Houk,147,New York Yankees
,Coach,COAC,Coach,1953,123513,Jim Turner,147,New York Yankees
,Manager,MNGR,Manager,1953,115534,Bucky Harris,142,Washington Senators
,Coach,COAC,Coach,1953,650041,Joe Fitzgerald,142,Washington Senators
,Coach,COAC,Coach,1953,115650,Joe Haynes,142,Washington Senators
,Coach,COAC,Coach,1953,119611,George Myatt,142,Washington Senators
,Manager,MNGR,Manager,1953,115167,Charlie Grimm,144,Milwaukee Braves
,Coach,COAC,Coach,1953,112645,Johnny Cooney,144,Milwaukee Braves
,Coach,COAC,Coach,1953,116893,Bob Keely,144,Milwaukee Braves
,Coach,COAC,Coach,1953,123898,Bucky Walters,144,Milwaukee Braves
,Manager,MNGR,Manager,1953,117914,Al Lopez,114,Cleveland Indians
,Coach,COAC,Coach,1953,112911,Tony Cuccinello,114,Cleveland Indians
,Coach,COAC,Coach,1953,115451,Mel Harder,114,Cleveland Indians
,Coach,COAC,Coach,1953,117313,Red Kress,114,Cleveland Indians
,Coach,COAC,Coach,1953,650055,Bill Lobe,114,Cleveland Indians
,Manager,MNGR,Manager,1953,119145,Buster Mills,113,Cincinnati Reds
,Manager,MNGR,Manager,1953,121150,Paul Richards,145,Chicago White Sox
,Coach,COAC,Coach,1953,110927,Ray Berres,145,Chicago White Sox
,Coach,COAC,Coach,1953,115515,Lum Harris,145,Chicago White Sox
,Manager,MNGR,Manager,1953,112146,Phil Cavarretta,112,Chicago Cubs
,Coach,COAC,Coach,1953,111051,Ray Blades,112,Chicago Cubs
,Manager,MNGR,Manager,1953,113557,Chuck Dressen,119,Brooklyn Dodgers
,Coach,COAC,Coach,1953,115809,Billy Herman,119,Brooklyn Dodgers
,Coach,COAC,Coach,1953,120602,Jake Pitler,119,Brooklyn Dodgers
,Manager,MNGR,Manager,1953,111272,Lou Boudreau,111,Boston Red Sox
,Hitting Coach,COAT,Hitting Coach,1953,121865,Paul Schreiber,111,Boston Red Sox
,First Base Coach,COA1,First Base Coach,1953,110468,Del Baker,111,Boston Red Sox
,Bullpen Coach,COAU,Bullpen Coach,1953,122991,George Susce,111,Boston Red Sox
,Manager,MNGR,Manager,1953,116367,Fred Hutchinson,116,Detroit Tigers
,Coach,COAC,Coach,1953,123052,Bob Swift,116,Detroit Tigers
,Manager,MNGR,Manager,1952,113664,Leo Durocher,137,New York Giants
,Coach,COAC,Coach,1952,114203,Freddie Fitzsimmons,137,New York Giants
,Coach,COAC,Coach,1952,114387,Herman Franks,137,New York Giants
,Coach,COAC,Coach,1952,122116,Frank Shellenback,137,New York Giants
,Manager,MNGR,Manager,1952,115534,Bucky Harris,142,Washington Senators
,Coach,COAC,Coach,1952,110201,Nick Altrock,142,Washington Senators
,Coach,COAC,Coach,1952,650041,Joe Fitzgerald,142,Washington Senators
,Coach,COAC,Coach,1952,119611,George Myatt,142,Washington Senators
,Manager,MNGR,Manager,1952,122666,Eddie Stanky,138,St. Louis Cardinals
,Coach,COAC,Coach,1952,121189,Johnny Riddle,138,St. Louis Cardinals
,Coach,COAC,Coach,1952,121600,Mike Ryba,138,St. Louis Cardinals
,Manager,MNGR,Manager,1952,118286,Marty Marion,110,St. Louis Browns
,Coach,COAC,Coach,1952,119838,Bill Norman,110,St. Louis Browns
,Coach,COAC,Coach,1952,121785,Bob Scheffing,110,St. Louis Browns
,Manager,MNGR,Manager,1952,119018,Billy Meyer,134,Pittsburgh Pirates
,First Base Coach,COA1,First Base Coach,1952,120694,Bill Posedel,134,Pittsburgh Pirates
,Bullpen Coach,COAU,Bullpen Coach,1952,119656,Sam Narron,134,Pittsburgh Pirates
,Coach,COAC,Coach,1952,122933,Clyde Sukeforth,134,Pittsburgh Pirates
,Manager,MNGR,Manager,1952,120031,Steve O'Neill,143,Philadelphia Phillies
,Coach,COAC,Coach,1952,110857,Benny Bengough,143,Philadelphia Phillies
,Coach,COAC,Coach,1952,118491,Eddie Mayo,143,Philadelphia Phillies
,Coach,COAC,Coach,1952,650059,Maje McDonnell,143,Philadelphia Phillies
,Coach,COAC,Coach,1952,120423,Cy Perkins,143,Philadelphia Phillies
,Manager,MNGR,Manager,1952,113685,Jimmy Dykes,133,Philadelphia Athletics
,Coach,COAC,Coach,1952,110850,Chief Bender,133,Philadelphia Athletics
,Coach,COAC,Coach,1952,119067,Bing Miller,133,Philadelphia Athletics
,Coach,COAC,Coach,1952,119438,Wally Moses,133,Philadelphia Athletics
,Coach,COAC,Coach,1952,119990,Tom Oliver,133,Philadelphia Athletics
,Manager,MNGR,Manager,1952,122737,Casey Stengel,147,New York Yankees
,Coach,COAC,Coach,1952,112861,Frankie Crosetti,147,New York Yankees
,Coach,COAC,Coach,1952,113340,Bill Dickey,147,New York Yankees
,Coach,COAC,Coach,1952,123513,Jim Turner,147,New York Yankees
,Manager,MNGR,Manager,1952,116367,Fred Hutchinson,116,Detroit Tigers
,Coach,COAC,Coach,1952,114086,Rick Ferrell,116,Detroit Tigers
,Coach,COAC,Coach,1952,118055,Ted Lyons,116,Detroit Tigers
,Manager,MNGR,Manager,1952,117914,Al Lopez,114,Cleveland Indians
,Coach,COAC,Coach,1952,112911,Tony Cuccinello,114,Cleveland Indians
,Coach,COAC,Coach,1952,115451,Mel Harder,114,Cleveland Indians
,Coach,COAC,Coach,1952,650055,Bill Lobe,114,Cleveland Indians
,Manager,MNGR,Manager,1952,116156,Rogers Hornsby,113,Cincinnati Reds
,Manager,MNGR,Manager,1952,121150,Paul Richards,145,Chicago White Sox
,Coach,COAC,Coach,1952,110927,Ray Berres,145,Chicago White Sox
,Coach,COAC,Coach,1952,112785,Doc Cramer,145,Chicago White Sox
,Coach,COAC,Coach,1952,115515,Lum Harris,145,Chicago White Sox
,Manager,MNGR,Manager,1952,112146,Phil Cavarretta,112,Chicago Cubs
,Pitching Coach,COAP,Pitching Coach,1952,121440,Charlie Root,112,Chicago Cubs
,Coach,COAC,Coach,1952,113143,Spud Davis,112,Chicago Cubs
,Coach,COAC,Coach,1952,116626,Roy Johnson,112,Chicago Cubs
,Manager,MNGR,Manager,1952,113557,Chuck Dressen,119,Brooklyn Dodgers
,Coach,COAC,Coach,1952,115809,Billy Herman,119,Brooklyn Dodgers
,Coach,COAC,Coach,1952,117542,Cookie Lavagetto,119,Brooklyn Dodgers
,Coach,COAC,Coach,1952,120602,Jake Pitler,119,Brooklyn Dodgers
,Manager,MNGR,Manager,1952,111272,Lou Boudreau,111,Boston Red Sox
,Hitting Coach,COAT,Hitting Coach,1952,121865,Paul Schreiber,111,Boston Red Sox
,Pitching Coach,COAP,Pitching Coach,1952,118766,Bill McKechnie,111,Boston Red Sox
,Third Base Coach,COA3,Third Base Coach,1952,118933,Ski Melillo,111,Boston Red Sox
,Bullpen Coach,COAU,Bullpen Coach,1952,122991,George Susce,111,Boston Red Sox
,Manager,MNGR,Manager,1952,115167,Charlie Grimm,144,Boston Braves
,Coach,COAC,Coach,1952,112645,Johnny Cooney,144,Boston Braves
,Coach,COAC,Coach,1952,116893,Bob Keely,144,Boston Braves
,Coach,COAC,Coach,1952,123898,Bucky Walters,144,Boston Braves
,Manager,MNGR,Manager,1951,115534,Bucky Harris,142,Washington Senators
,Coach,COAC,Coach,1951,110201,Nick Altrock,142,Washington Senators
,Coach,COAC,Coach,1951,650041,Joe Fitzgerald,142,Washington Senators
,Coach,COAC,Coach,1951,119046,Clyde Milan,142,Washington Senators
,Coach,COAC,Coach,1951,119611,George Myatt,142,Washington Senators
,Manager,MNGR,Manager,1951,118286,Marty Marion,138,St. Louis Cardinals
,Coach,COAC,Coach,1951,119320,Terry Moore,138,St. Louis Cardinals
,Coach,COAC,Coach,1951,121600,Mike Ryba,138,St. Louis Cardinals
,Coach,COAC,Coach,1951,123934,Buzzy Wares,138,St. Louis Cardinals
,Manager,MNGR,Manager,1951,123143,Zack Taylor,110,St. Louis Browns
,Manager,MNGR,Manager,1951,119018,Billy Meyer,134,Pittsburgh Pirates
,First Base Coach,COA1,First Base Coach,1951,120694,Bill Posedel,134,Pittsburgh Pirates
,Coach,COAC,Coach,1951,122809,Milt Stock,134,Pittsburgh Pirates
,Manager,MNGR,Manager,1951,492687,Eddie Sawyer,143,Philadelphia Phillies
,Coach,COAC,Coach,1951,110857,Benny Bengough,143,Philadelphia Phillies
,Coach,COAC,Coach,1951,112631,Dusty Cooke,143,Philadelphia Phillies
,Coach,COAC,Coach,1951,650059,Maje McDonnell,143,Philadelphia Phillies
,Coach,COAC,Coach,1951,120423,Cy Perkins,143,Philadelphia Phillies
,Manager,MNGR,Manager,1951,113685,Jimmy Dykes,133,Philadelphia Athletics
,Coach,COAC,Coach,1951,110850,Chief Bender,133,Philadelphia Athletics
,Coach,COAC,Coach,1951,119067,Bing Miller,133,Philadelphia Athletics
,Coach,COAC,Coach,1951,119990,Tom Oliver,133,Philadelphia Athletics
,Manager,MNGR,Manager,1951,122737,Casey Stengel,147,New York Yankees
,Coach,COAC,Coach,1951,112861,Frankie Crosetti,147,New York Yankees
,Coach,COAC,Coach,1951,113340,Bill Dickey,147,New York Yankees
,Coach,COAC,Coach,1951,123513,Jim Turner,147,New York Yankees
,Manager,MNGR,Manager,1951,113664,Leo Durocher,137,New York Giants
,Coach,COAC,Coach,1951,114203,Freddie Fitzsimmons,137,New York Giants
,Coach,COAC,Coach,1951,114387,Herman Franks,137,New York Giants
,Coach,COAC,Coach,1951,122116,Frank Shellenback,137,New York Giants
,Manager,MNGR,Manager,1951,121410,Red Rolfe,116,Detroit Tigers
,Coach,COAC,Coach,1951,110639,Dick Bartell,116,Detroit Tigers
,Coach,COAC,Coach,1951,114086,Rick Ferrell,116,Detroit Tigers
,Coach,COAC,Coach,1951,118055,Ted Lyons,116,Detroit Tigers
,Manager,MNGR,Manager,1951,122022,Luke Sewell,113,Cincinnati Reds
,Coach,COAC,Coach,1951,120173,Phil Page,113,Cincinnati Reds
,Manager,MNGR,Manager,1951,121150,Paul Richards,145,Chicago White Sox
,Coach,COAC,Coach,1951,110041,Jimmy Adair,145,Chicago White Sox
,Coach,COAC,Coach,1951,110927,Ray Berres,145,Chicago White Sox
,Coach,COAC,Coach,1951,112785,Doc Cramer,145,Chicago White Sox
,Coach,COAC,Coach,1951,115515,Lum Harris,145,Chicago White Sox
,Manager,MNGR,Manager,1951,112146,Phil Cavarretta,112,Chicago Cubs
,Pitching Coach,COAP,Pitching Coach,1951,121440,Charlie Root,112,Chicago Cubs
,Coach,COAC,Coach,1951,113143,Spud Davis,112,Chicago Cubs
,Coach,COAC,Coach,1951,116626,Roy Johnson,112,Chicago Cubs
,Manager,MNGR,Manager,1951,113557,Chuck Dressen,119,Brooklyn Dodgers
,Coach,COAC,Coach,1951,117542,Cookie Lavagetto,119,Brooklyn Dodgers
,Coach,COAC,Coach,1951,120602,Jake Pitler,119,Brooklyn Dodgers
,Manager,MNGR,Manager,1951,120031,Steve O'Neill,111,Boston Red Sox
,Hitting Coach,COAT,Hitting Coach,1951,121865,Paul Schreiber,111,Boston Red Sox
,First Base Coach,COA1,First Base Coach,1951,112533,Earle Combs,111,Boston Red Sox
,Bullpen Coach,COAU,Bullpen Coach,1951,122991,George Susce,111,Boston Red Sox
,Manager,MNGR,Manager,1951,116106,Tommy Holmes,144,Boston Braves
,Coach,COAC,Coach,1951,112645,Johnny Cooney,144,Boston Braves
,Coach,COAC,Coach,1951,116893,Bob Keely,144,Boston Braves
,Coach,COAC,Coach,1951,123898,Bucky Walters,144,Boston Braves
,Manager,MNGR,Manager,1951,117914,Al Lopez,114,Cleveland Indians
,Coach,COAC,Coach,1951,114259,Jake Flowers,114,Cleveland Indians
,Coach,COAC,Coach,1951,115451,Mel Harder,114,Cleveland Indians
,Manager,MNGR,Manager,1950,122737,Casey Stengel,147,New York Yankees
,Coach,COAC,Coach,1950,112861,Frankie Crosetti,147,New York Yankees
,Coach,COAC,Coach,1950,113340,Bill Dickey,147,New York Yankees
,Coach,COAC,Coach,1950,123513,Jim Turner,147,New York Yankees
,Manager,MNGR,Manager,1950,115534,Bucky Harris,142,Washington Senators
,Coach,COAC,Coach,1950,110201,Nick Altrock,142,Washington Senators
,Coach,COAC,Coach,1950,650041,Joe Fitzgerald,142,Washington Senators
,Coach,COAC,Coach,1950,119046,Clyde Milan,142,Washington Senators
,Coach,COAC,Coach,1950,119611,George Myatt,142,Washington Senators
,Manager,MNGR,Manager,1950,113682,Eddie Dyer,138,St. Louis Cardinals
,Coach,COAC,Coach,1950,119320,Terry Moore,138,St. Louis Cardinals
,Coach,COAC,Coach,1950,123934,Buzzy Wares,138,St. Louis Cardinals
,Manager,MNGR,Manager,1950,123143,Zack Taylor,110,St. Louis Browns
,Coach,COAC,Coach,1950,116040,Fred Hofmann,110,St. Louis Browns
,Coach,COAC,Coach,1950,650073,Ed Redys,110,St. Louis Browns
,Coach,COAC,Coach,1950,123368,Jack Tobin,110,St. Louis Browns
,Coach,COAC,Coach,1950,124447,Ralph Winegarner,110,St. Louis Browns
,Manager,MNGR,Manager,1950,119018,Billy Meyer,134,Pittsburgh Pirates
,First Base Coach,COA1,First Base Coach,1950,120694,Bill Posedel,134,Pittsburgh Pirates
,Coach,COAC,Coach,1950,123784,Honus Wagner,134,Pittsburgh Pirates
,Manager,MNGR,Manager,1950,492687,Eddie Sawyer,143,Philadelphia Phillies
,Coach,COAC,Coach,1950,110857,Benny Bengough,143,Philadelphia Phillies
,Coach,COAC,Coach,1950,112631,Dusty Cooke,143,Philadelphia Phillies
,Coach,COAC,Coach,1950,650059,Maje McDonnell,143,Philadelphia Phillies
,Coach,COAC,Coach,1950,120423,Cy Perkins,143,Philadelphia Phillies
,Manager,MNGR,Manager,1950,118082,Connie Mack,133,Philadelphia Athletics
,Coach,COAC,Coach,1950,119067,Bing Miller,133,Philadelphia Athletics
,Manager,MNGR,Manager,1950,113664,Leo Durocher,137,New York Giants
,Coach,COAC,Coach,1950,114203,Freddie Fitzsimmons,137,New York Giants
,Coach,COAC,Coach,1950,114387,Herman Franks,137,New York Giants
,Coach,COAC,Coach,1950,122116,Frank Shellenback,137,New York Giants
,Manager,MNGR,Manager,1950,121410,Red Rolfe,116,Detroit Tigers
,Coach,COAC,Coach,1950,110639,Dick Bartell,116,Detroit Tigers
,Coach,COAC,Coach,1950,114086,Rick Ferrell,116,Detroit Tigers
,Coach,COAC,Coach,1950,118055,Ted Lyons,116,Detroit Tigers
,Manager,MNGR,Manager,1950,111272,Lou Boudreau,114,Cleveland Indians
,Coach,COAC,Coach,1950,115451,Mel Harder,114,Cleveland Indians
,Coach,COAC,Coach,1950,122240,Al Simmons,114,Cleveland Indians
,Manager,MNGR,Manager,1950,122022,Luke Sewell,113,Cincinnati Reds
,Coach,COAC,Coach,1950,112911,Tony Cuccinello,113,Cincinnati Reds
,Coach,COAC,Coach,1950,120173,Phil Page,113,Cincinnati Reds
,Manager,MNGR,Manager,1950,112702,Red Corriden,145,Chicago White Sox
,Coach,COAC,Coach,1950,110927,Ray Berres,145,Chicago White Sox
,Manager,MNGR,Manager,1950,114448,Frankie Frisch,112,Chicago Cubs
,Coach,COAC,Coach,1950,113143,Spud Davis,112,Chicago Cubs
,Manager,MNGR,Manager,1950,122192,Burt Shotton,119,Brooklyn Dodgers
,Coach,COAC,Coach,1950,120602,Jake Pitler,119,Brooklyn Dodgers
